"A1BG","0.0901022263547674"
"A1CF","0.409815165597191"
"A2BP1","0.361315452784234"
"A2LD1","0.999083144584041"
"A2ML1","0.000374871328369355"
"A2M","0.00306262710963611"
"A4GALT","0.301958137904707"
"A4GNT","0.26444467714995"
"AAA1","1"
"AAAS","0.698992582882545"
"AACSL","0.0331793683137794"
"AACS","0.326875230328988"
"AADACL2","0.641261110332422"
"AADACL3","9.30413225278161e-06"
"AADACL4","0.149365746288236"
"AADAC","9.11387331562831e-11"
"AADAT","1"
"AAGAB","0.000551287181676458"
"AAK1","0.896525737810044"
"AAMP","0.464398235037478"
"AANAT","0.889950258668879"
"AARS2","0.737692116993114"
"AARSD1","0.97274624737421"
"AARS","0.221922076064369"
"AASDHPPT","0.348361770781917"
"AASDH","0.541079482028927"
"AASS","3.04082886840415e-08"
"AATF","0.100748220481343"
"AATK","0.97019141072017"
"ABAT","6.16533622982694e-09"
"ABCA10","3.44237293919272e-20"
"ABCA11P","0.769552494267929"
"ABCA12","0.00267661568351985"
"ABCA13","0.184149161949007"
"ABCA17P","0.427946905733783"
"ABCA1","2.56190087237654e-06"
"ABCA2","0.895480822739521"
"ABCA3","0.000264525244169835"
"ABCA4","0.660543908430094"
"ABCA5","3.17283739210256e-10"
"ABCA6","1.70257526124885e-17"
"ABCA7","0.855111905111056"
"ABCA8","5.22692128093505e-40"
"ABCA9","1.68309343087634e-34"
"ABCB10","0.161482004963491"
"ABCB11","0.0180673814584495"
"ABCB1","2.52964172732813e-08"
"ABCB4","0.775478750511463"
"ABCB5","3.32822862879995e-08"
"ABCB6","0.818409746615915"
"ABCB7","0.737555435822792"
"ABCB8","0.00362251332923268"
"ABCB9","0.0307752918570457"
"ABCC10","0.572181752607719"
"ABCC11","0.648830157054867"
"ABCC12","0.151506491089774"
"ABCC13","2.44211650257792e-07"
"ABCC1","0.301958137904707"
"ABCC2","0.868469152327062"
"ABCC3","0.975936587640846"
"ABCC4","0.195220697759972"
"ABCC5","3.00085922369237e-05"
"ABCC6P1","0.13801740403899"
"ABCC6P2","0.837924110666449"
"ABCC6","3.04066265091374e-05"
"ABCC8","0.150071692543377"
"ABCC9","2.46964417622265e-14"
"ABCD1","0.428275226882364"
"ABCD2","1.93381931728141e-20"
"ABCD3","0.0270740395445115"
"ABCD4","0.0532086181962858"
"ABCE1","0.296237177086704"
"ABCF1","0.229014952568144"
"ABCF2","0.273946092685001"
"ABCF3","0.121762526693126"
"ABCG1","0.00174932403273515"
"ABCG2","0.035316618018955"
"ABCG4","0.95286605268011"
"ABCG5","0.838005071891438"
"ABCG8","0.125598986582629"
"ABHD10","0.613572400842368"
"ABHD11","9.43465941176037e-06"
"ABHD12B","0.00775200475963171"
"ABHD12","0.000144881056816124"
"ABHD13","0.55527919669959"
"ABHD14A","0.459450965025278"
"ABHD14B","0.00635601077405762"
"ABHD15","0.0680031766192498"
"ABHD1","0.435767072503734"
"ABHD2","2.79227374028799e-05"
"ABHD3","0.000183663967385317"
"ABHD4","0.942953261303889"
"ABHD5","0.0532820084870976"
"ABHD6","0.00382888776459053"
"ABHD8","0.48107649606342"
"ABI1","0.735983610068081"
"ABI2","0.516271887917941"
"ABI3BP","7.38121864448852e-16"
"ABI3","0.884032192257451"
"ABL1","0.462120177223284"
"ABL2","0.140191298553932"
"ABLIM1","1.39740603191365e-05"
"ABLIM2","0.660543908430094"
"ABLIM3","9.97596917827871e-08"
"ABO","0.713538826312864"
"ABP1","0.203523077457904"
"ABRA","0.129234099305812"
"ABR","0.44922868632984"
"ABT1","0.659738976459161"
"ABTB1","0.00346399117510795"
"ABTB2","0.29423591937165"
"ACAA1","0.88748632070914"
"ACAA2","9.94359920377543e-06"
"ACACA","0.80037706846165"
"ACACB","8.79994329920023e-23"
"ACAD10","0.972230856276853"
"ACAD11","5.89850180834916e-05"
"ACAD8","0.342173383621073"
"ACAD9","0.971263596899208"
"ACADL","8.3482836447404e-17"
"ACADM","0.0461057967756913"
"ACADSB","0.662239964794626"
"ACADS","7.02875835385995e-10"
"ACADVL","0.00111805862163428"
"ACAN","0.009400700247837"
"ACAP1","0.533966631273341"
"ACAP2","1"
"ACAP3","0.312779589205073"
"ACAT1","0.00605499116801507"
"ACAT2","0.0330937016448046"
"ACBD3","0.00108180847665244"
"ACBD4","0.119975103455513"
"ACBD5","0.305800947944299"
"ACBD6","0.0283077887085224"
"ACBD7","0.359351336409483"
"ACCN1","0.0755559982529751"
"ACCN2","0.78638005491898"
"ACCN3","0.211312434529809"
"ACCN4","0.84303645935688"
"ACCN5","0.459023136917124"
"ACCSL","1"
"ACCS","0.0010862861353194"
"ACD","0.82630877581866"
"ACE2","0.589922777232831"
"ACER1","0.738929102230442"
"ACER2","0.381192860988256"
"ACER3","0.502496711336664"
"ACE","0.724050988732881"
"ACHE","0.531969895040849"
"ACIN1","0.978896359858042"
"ACLY","0.13889677545798"
"ACMSD","0.00340201274522348"
"ACN9","0.705674145015207"
"ACO1","1.59934346682309e-12"
"ACO2","0.791615079632354"
"ACOT11","0.283890716806955"
"ACOT12","0.889950258668879"
"ACOT13","0.514999125948667"
"ACOT1","0.0133854620527581"
"ACOT2","0.0442920356108115"
"ACOT4","0.00562485298387102"
"ACOT6","0.78589073383566"
"ACOT7","9.39776258899559e-05"
"ACOT8","0.115871031690116"
"ACOT9","0.495251745637678"
"ACOX1","0.229430415293689"
"ACOX2","0.0489190021110525"
"ACOX3","0.616489219916442"
"ACOXL","0.140828896886753"
"ACP1","0.0496748958431074"
"ACP2","0.0470687553152362"
