"A1BG","3.66713179537754e-15","1.02529251146413"
"A1CF","0.0134268159278845","-0.886958261323206"
"A2BP1","3.18688836566018e-21","-4.90780593239847"
"A2LD1","0.943919017648985","0.0117667680407771"
"A2ML1","4.87826284372528e-25","4.13284038402102"
"A2M","3.93719945566267e-32","-1.08481876863411"
"A4GALT","0.00220655079172087","-0.38488310401325"
"A4GNT","1.38317785849773e-07","-1.12096329058024"
"AAA1","0.660065972876233","-0.191804814789081"
"AAAS","6.81944901596366e-05","0.203266068659533"
"AACSL","5.9345174529877e-08","1.85565824396497"
"AACS","0.0438769125395283","-0.265176112891009"
"AADACL2","0.064739433327095","-0.785778405741483"
"AADACL3","3.35427324475995e-27","-4.13687962951458"
"AADACL4","1.17425564266266e-05","-1.31353582736238"
"AADAC","3.96045418185811e-27","-4.19438373984969"
"AADAT","0.719240752833868","0.0757873257598618"
"AAGAB","1.89092476670837e-44","0.975526714198701"
"AAK1","0.744685447024911","-0.0234351409650042"
"AAMP","7.40461369440571e-06","0.297516120910866"
"AANAT","0.409252969172482","0.247328285560747"
"AARS2","0.00261743211160443","0.211979842526504"
"AARSD1","0.989779846723392","-0.00654279397298363"
"AARS","4.91918169099081e-08","0.429137595808552"
"AASDHPPT","3.65434722633186e-07","0.356338069122933"
"AASDH","0.00104606440525015","-0.203428934380329"
"AASS","3.74255017971153e-41","-1.54613190212443"
"AATF","1.78374423126539e-16","0.534914076530514"
"AATK","0.933967675881815","-0.0222212417720787"
"ABAT","6.95872521600326e-22","1.65303705103296"
"ABCA10","4.08143976573574e-68","-3.67757091999561"
"ABCA11P","0.04544354108457","-0.15947710299243"
"ABCA12","2.66298051660942e-08","1.79914415624531"
"ABCA13","0.000278434059797816","1.30447403525161"
"ABCA17P","6.00313955618347e-10","0.972826190765171"
"ABCA1","1.03862106330154e-21","-1.22299403843983"
"ABCA2","0.874322939046557","-0.0200027393752018"
"ABCA3","3.54030496469119e-18","1.02672128695132"
"ABCA4","0.042757663594659","0.438089591535321"
"ABCA5","2.53453409247773e-48","-1.63046579347355"
"ABCA6","3.73436213392871e-45","-2.41266089790632"
"ABCA7","0.163404875725873","0.142955436570812"
"ABCA8","1.70763407969383e-43","-3.48491887500836"
"ABCA9","1.09009136803235e-57","-3.32757768621606"
"ABCB10","3.08286159927503e-13","0.505526794883085"
"ABCB11","1.34818462780258e-16","-2.41592065897271"
"ABCB1","1.65791432855249e-32","-1.88646733900456"
"ABCB4","0.0458569271097389","0.297483201523265"
"ABCB5","3.63660918679589e-46","-3.46142174654024"
"ABCB6","0.197497306357567","0.139704349935505"
"ABCB7","0.0595379563233801","-0.107294296974751"
"ABCB8","4.81454237993639e-31","0.906022527021033"
"ABCB9","1.000088871361e-19","1.0400185310083"
"ABCC10","5.76354867886097e-06","0.293150454598499"
"ABCC11","0.202006291693429","0.437443245800989"
"ABCC12","0.000888254549878915","1.40958265054437"
"ABCC13","8.63984615096336e-35","6.55966641885255"
"ABCC1","2.3389833806111e-07","0.370761438990357"
"ABCC2","0.338738317766676","0.306840003721251"
"ABCC3","0.755363808966079","0.0640455157695989"
"ABCC4","1.44298430932648e-11","1.24249030352931"
"ABCC5","6.81695957565207e-26","1.14062498675213"
"ABCC6P1","4.49090300038185e-11","-1.51388177934926"
"ABCC6P2","0.228748831931874","-0.224825682682913"
"ABCC6","2.89853558599649e-15","-1.63349025559444"
"ABCC8","0.00476449758595202","0.780909213026533"
"ABCC9","9.09119403989751e-32","-2.00198476962963"
"ABCD1","0.0099711090974203","0.30900576366226"
"ABCD2","7.03297482843495e-54","-3.96985505016223"
"ABCD3","1.06929331417797e-15","0.688085943266442"
"ABCD4","4.21990092279598e-19","-0.568727938014659"
"ABCE1","3.62750762134256e-09","0.39351754407833"
"ABCF1","3.23889376853252e-15","0.418216581434844"
"ABCF2","5.40829076936135e-13","0.390283786326266"
"ABCF3","4.25119903460655e-17","0.506485367662148"
"ABCG1","9.38713176682565e-22","0.899223988786812"
"ABCG2","1.34608407639701e-06","-0.821927600854227"
"ABCG4","0.36307548217118","0.152369220451768"
"ABCG5","0.16539140104961","-0.23764067155278"
"ABCG8","1.95003196610728e-07","-1.78812570342268"
"ABHD10","0.000294819892159503","0.239004134413841"
"ABHD11","1.79809563845057e-36","1.26051553897713"
"ABHD12B","4.14669640543782e-14","2.2948023870854"
"ABHD12","1.83767898903037e-50","1.04664344242588"
"ABHD13","0.00213608792578141","-0.183628346705954"
"ABHD14A","0.00125416010534401","-0.314444547824079"
"ABHD14B","1.94484534749762e-18","-0.722057340914544"
"ABHD15","1.06678332391388e-05","-0.569115219933233"
"ABHD1","6.24196579014417e-08","-0.751335771598304"
"ABHD2","2.39346119259964e-24","1.22333774616743"
"ABHD3","2.61233076686396e-23","1.12008726446515"
"ABHD4","0.39524302896041","0.0715086215103303"
"ABHD5","2.09247112286411e-09","-0.541338277454029"
"ABHD6","3.14774370981089e-20","-1.06589738042064"
"ABHD8","1.73274528372576e-05","0.389663310369907"
"ABI1","0.00018046611638758","0.187556321835561"
"ABI2","0.021247745638416","-0.163975699067329"
"ABI3BP","4.14148334410657e-28","-2.03655132689182"
"ABI3","0.185534886567337","0.139397771440425"
"ABL1","8.9541201216315e-05","-0.220883298440022"
"ABL2","4.25011068852646e-13","0.487212993359598"
"ABLIM1","2.99205663995667e-37","-1.17975038843006"
"ABLIM2","2.92350142499251e-05","-0.779659389702985"
"ABLIM3","9.43454030713499e-19","-1.35816838976325"
"ABO","0.0707958933082158","-0.387388339139938"
"ABP1","9.6102536643921e-33","3.62284217221993"
"ABRA","1.29471467603495e-37","-8.13945385101427"
